client_id|ssn|first_name|last_name|gender|street|city|state|zip|latitude|longitude|city_pop|job|dob|email|phonenum|profile
5ad27d4d-4823-43b4-b009-de78dd82367e|075-88-7675|Cameron|Morrison|M|51744 Travis Crest Apt. 046|Vernon|FL|32462|-85.7553|30.6267|3412|Charity officer|1967-07-07|cameron.morrison@hotmail.com|+1-287-677-8529x4321|adults_50up_male_urban.json
fc9f9a36-7298-4393-ac42-e958a72af999|288-53-1238|Tanner|Roberts|M|255 Holland Center|Friendsville|MD|21531|-79.4219|39.6665|2227|Engineer, technical sales|1992-10-02|tanner.roberts@gmail.com|916-560-6922x29913|adults_2550_male_rural.json
e0d44cab-f85d-496d-8ca9-e3f9f3d25867|506-44-2228|James|Marshall|M|8652 Patrick Stream Apt. 094|Monroe|VA|24574|-79.1703|37.5414|3977|Editor, commissioning|1994-03-19|james.marshall@yahoo.com|(470)040-6671x876|adults_2550_male_urban.json
eab6fe6c-97c1-4b54-9378-0748022f522a|631-41-1947|Jo|Ramirez|F|196 George Views Apt. 508|Palmersville|TN|38241|-88.6142|36.3948|898|Community pharmacist|1998-11-07|jo.ramirez@yahoo.com|(124)232-2222x7302|young_adults_female_rural.json
d48148bd-707c-4399-a6ec-73c845bf0418|852-11-9515|Nathan|Sims|M|822 Ricardo Canyon Suite 487|Rand|CO|80473|-106.1857|40.4667|51|Oncologist|1993-05-04|nathan.sims@hotmail.com|(028)924-7285x740|adults_2550_male_rural.json
0b621626-70e9-4e46-9e0c-707d6b14211f|299-89-5793|David|Foley|M|286 Wright Fields Apt. 332|Petoskey|MI|49770|-84.9133|45.3559|16862|Financial controller|1948-02-20|david.foley@hotmail.com|(543)656-2384x840|adults_50up_male_urban.json
15c258da-e6be-48ca-bdc6-c865e5757ed4|467-34-3768|Lori|Webster|F|785 Lisa Villages Suite 567|Princeton|MO|64673|-93.5774|40.3855|2492|Multimedia programmer|1964-01-13|lori.webster@gmail.com|+1-298-902-6459|adults_50up_female_rural.json
c9d63a65-7885-4f76-94f8-b32beb19ce9c|016-86-5526|Daniel|Stevenson|M|13407 Juan Skyway Suite 619|Long Beach|CA|90804|-118.1357|33.7857|471952|Mental health nurse|1965-01-30|daniel.stevenson@gmail.com|0922089847|adults_50up_male_urban.json
820ee34f-57d8-4e10-94b3-e7de5824d82f|420-15-6264|Jaime|Caldwell|F|08154 Spencer Walks Apt. 356|Fort Wayne|IN|46804|-85.256|41.0508|305409|Medical technical officer|1960-04-14|jaime.caldwell@hotmail.com|+1-170-676-2145x796|adults_50up_female_urban.json
42d80b33-cb80-4df7-9850-c2b75ff18693|191-59-7177|Tyrone|Evans|M|806 Tammy Garden|Moriah|NY|12960|-73.5079|44.0438|1148|Dentist|1995-11-21|tyrone.evans@gmail.com|+1-249-673-2751x289|adults_2550_male_rural.json
ba1e3c91-a21f-4cc9-afa2-9364c118fdf5|186-09-0174|Christine|Kelly|F|855 Fox Points|Trevorton|PA|17881|-76.6702|40.7819|1556|Comptroller|1986-02-04|christine.kelly@gmail.com|3895897773|adults_2550_female_rural.json
d74b9fd0-2a5d-4c43-bd11-53defbaba197|308-60-6525|Ashley|Brooks|F|417 Brooke Fords|Brandon|WI|53919|-88.7841|43.7258|2629|Financial risk analyst|1970-02-07|ashley.brooks@yahoo.com|+1-627-070-0583x4675|adults_50up_female_urban.json
d6a08c96-f253-4f59-bb5f-4c763fc1d09a|592-37-6951|Tristan|Lutz|M|66301 Smith Terrace Suite 127|Providence|RI|02908|-71.4377|41.8383|203571|Designer, jewellery|1935-07-10|tristan.lutz@hotmail.com|(781)321-4886|adults_50up_male_urban.json
b2117ad9-931c-4655-8e96-6da10e6b14a7|701-74-4997|Michael|Jones|M|9805 Austin Mission Apt. 307|Lee|NH|03861|-70.9969|43.1192|4330|Engineer, mining|1938-06-05|michael.jones@gmail.com|294.560.8123|adults_50up_male_urban.json
db79bcf7-7817-42a6-a576-99eaeb36e786|072-65-2849|Mary|Marshall|F|15610 Nathaniel Lakes|Mountain City|GA|30562|-83.4028|34.9144|1128|Conservation officer, historic buildings|1969-09-11|mary.marshall@yahoo.com|(485)777-2989x189|adults_50up_female_rural.json
457040f8-c55e-4869-8eb2-8511a4103a3c|683-94-4314|Brenda|Hicks|F|92704 Perez Key|Clarkston|MI|48348|-83.404|42.7605|45954|Designer, jewellery|1964-04-27|brenda.hicks@gmail.com|521-620-4877x12351|adults_50up_female_urban.json
277fd0f4-468a-4fce-a925-d5fd74c366ff|227-35-6221|Sarah|Le|F|564 Lawrence Well|Placentia|CA|92870|-117.8543|33.8744|52033|Contracting civil engineer|1953-12-12|sarah.le@hotmail.com|(357)329-6204|adults_50up_female_urban.json
a04d3392-8dfe-4d52-8ee9-4d81044726ee|836-56-8828|Kimberly|Curry|F|2147 Ralph Drive|Duarte|CA|91008|-117.9644|34.149|27465|Product designer|1965-09-18|kimberly.curry@yahoo.com|+1-088-845-9078x5956|adults_50up_female_urban.json
cb6bf1b3-e64e-43dc-b913-07338f92d3c5|816-40-5490|Danielle|Evans|F|32618 Angelica Springs|Arverne|NY|11692|-73.7933|40.5923|18540|Publishing copy|2002-03-09|danielle.evans@hotmail.com|+1-981-534-8611|young_adults_female_urban.json
1dec3474-53d5-4968-a339-8ddf6d27cc26|382-91-1557|Brooke|Green|F|9774 Cheryl Pike Apt. 284|Natchez|MS|39120|-91.3642|31.5492|32334|Ecologist|1995-05-01|brooke.green@yahoo.com|001-332-831-7635x78964|adults_2550_female_urban.json
552f0c58-baa0-47b3-a73f-6eafca9563c0|088-51-1750|Joseph|Kelly|M|23282 Martinez Heights|Woden|IA|50484|-93.9109|43.2226|444|Television production assistant|1952-06-21|joseph.kelly@hotmail.com|001-380-470-7359x328|adults_50up_male_rural.json
07441831-7ee9-417d-a7a5-bd92194c17aa|280-92-0407|Eric|Lee|M|869 Jones Inlet|Deland|FL|32720|-81.3349|29.0266|61526|Logistics and distribution manager|1944-05-13|eric.lee@gmail.com|307-459-1380|adults_50up_male_urban.json
3ea49f6e-67e5-4ca7-899e-6468b2971369|169-74-1928|Samuel|Franklin|M|2262 Douglas Rapids Suite 442|Pomfret|MD|20675|-77.0093|38.5855|1671|Advertising copywriter|1977-01-18|samuel.franklin@hotmail.com|798.053.8832x62503|adults_2550_male_rural.json
158a11bc-bc6d-4528-a8db-9216261b3a48|021-87-1056|Melissa|Lee|F|9895 Koch Fort|Dayton|OR|97114|-123.0753|45.1977|4762|Sales promotion account executive|1974-01-24|melissa.lee@hotmail.com|374-857-1671x804|adults_2550_female_urban.json
d28b0d9e-933d-49cb-9995-4802abbe3dcb|737-53-1691|Michael|Lee|M|885 Michael Parkway|Orange Park|FL|32003|-81.716|30.1063|98816|Contracting civil engineer|1973-08-09|michael.lee@yahoo.com|9063282077|adults_2550_male_urban.json
29412cf5-11cb-4d65-911e-93198751e4bc|480-48-5538|Whitney|Bond|F|07214 Greg Prairie|Green Castle|MO|63544|-92.878|40.2703|818|Surveyor, hydrographic|1954-01-04|whitney.bond@yahoo.com|867-515-2949|adults_50up_female_rural.json
b59f484d-9a7c-44a5-93da-a3c4b046492f|514-91-6815|Wyatt|Jacobs|M|01821 Adrian Glen Apt. 834|Schroeder|MN|55613|-90.9338|47.5422|205|Analytical chemist|1955-05-05|wyatt.jacobs@hotmail.com|(535)417-7336x449|adults_50up_male_rural.json
dd5e8eef-c399-48e6-b7d9-87836a9be9ff|025-61-2498|Marie|Martin|F|788 Brown Harbors|Conway|NC|27820|-77.2502|36.4164|3088|Designer, television/film set|1988-05-25|marie.martin@yahoo.com|9821088563|adults_2550_female_urban.json
a2c5cdec-f355-47b4-a78d-895591542c80|831-97-3846|Gabriel|Escobar|M|5374 Anne Crest|East Lansing|MI|48825|-84.4648|42.7238|63898|Nurse, children's|1969-04-25|gabriel.escobar@gmail.com|9334637304|adults_50up_male_urban.json
63505865-4597-4261-936e-24b48969bf6f|091-51-5785|Kaylee|Miller|F|2783 Penny Well Apt. 953|Crowley|TX|76036|-97.3703|32.5814|22352|Water engineer|1953-01-27|kaylee.miller@hotmail.com|001-070-138-2029x587|adults_50up_female_urban.json
8756cef5-31a2-4e44-89a5-39b7bbee45a1|705-87-0215|Daniel|Hamilton|M|61807 Johnson Road|Etta|MS|38627|-89.1767|34.4352|1120|Colour technologist|1993-05-18|daniel.hamilton@gmail.com|761.097.1124x8895|adults_2550_male_rural.json
62f86e40-106a-46b9-be47-32b5667859f6|823-32-2992|Teresa|Torres|F|29425 Hughes Cliffs Suite 025|North Vernon|IN|47265|-85.6272|39.0018|20911|Gaffer|1980-05-23|teresa.torres@gmail.com|+1-005-836-6344x83131|adults_2550_female_urban.json
8b4c580b-6de4-47d1-b9b3-fbc05969c422|329-56-2169|Charles|Stewart|M|212 Michael Stream Apt. 578|Republican City|NE|68971|-99.2322|40.1034|458|Dramatherapist|1955-04-22|charles.stewart@hotmail.com|902-592-0228x23174|adults_50up_male_rural.json
a884f25c-9ea6-4c16-9957-cbebf73dcfc1|883-46-4615|Edwin|Rodriguez|M|38680 Tyler Avenue Apt. 487|Barksdale Afb|LA|71110|-93.6404|32.5137|2793|Scientist, clinical (histocompatibility and immunogenetics)|1962-09-20|edwin.rodriguez@hotmail.com|001-722-309-6028|adults_50up_male_urban.json
deea00c5-2eef-481e-88e0-e210d17a3d8f|482-08-3646|Miranda|Williams|F|744 Cooley Plaza Suite 834|Todd|NC|28684|-81.5874|36.3245|2141|Police officer|1954-11-21|miranda.williams@gmail.com|+1-505-559-4631x6988|adults_50up_female_rural.json
999edc78-6fd6-4c72-81f4-c91f479b572e|742-89-8366|Clayton|Perry|M|392 Diane Ways|Greenfield|MA|01301|-72.6236|42.6013|17700|Psychologist, educational|1990-01-29|clayton.perry@gmail.com|+1-755-058-4394|adults_2550_male_urban.json
b353e18e-e990-4c6d-9b20-d20e6c0d2606|581-24-5134|Jerry|Taylor|M|12533 Church Mountain|Waverly Hall|GA|31831|-84.7425|32.6793|3095|Early years teacher|1994-01-09|jerry.taylor@gmail.com|904.900.5603|adults_2550_male_urban.json
72d0893f-b0ee-4c6e-a105-73c6ba49fd85|687-15-0605|Christine|Stewart|F|2647 Jim Glens Suite 593|Lac Du Flambeau|WI|54538|-89.8901|45.9718|3137|Dispensing optician|1965-09-27|christine.stewart@hotmail.com|784.450.5893x10599|adults_50up_female_urban.json
89f105a6-ae8f-46f9-8e42-711d1d41064c|868-60-8425|Susan|Pacheco|F|4155 Christopher Meadow Apt. 277|Stamford|CT|06905|-73.5435|41.0888|122486|Public affairs consultant|1963-09-25|susan.pacheco@yahoo.com|001-015-812-7094x4428|adults_50up_female_urban.json
f7e2586d-e552-4a09-a4ff-a3d4f1435a25|036-51-6608|Amanda|Morgan|F|61976 Dean Trafficway Apt. 670|Pierce City|MO|65723|-94.0024|36.973|3606|Ship broker|1993-07-24|amanda.morgan@yahoo.com|+1-583-058-0967x618|adults_2550_female_urban.json
a0f20523-58ac-4eb7-b533-959125d6940e|724-59-9420|John|Matthews|M|175 Hodges Forges|Baytown|TX|77521|-94.9695|29.7705|103027|Lobbyist|1947-05-24|john.matthews@gmail.com|358.435.6114x09203|adults_50up_male_urban.json
843470a1-e841-43ec-b00f-64fdb7914265|020-85-3901|Kevin|Adams|M|59976 Lopez Corner|Menahga|MN|56464|-95.0714|46.7572|4336|Lobbyist|1952-03-12|kevin.adams@gmail.com|698.260.7605x89990|adults_50up_male_urban.json
58182ba3-5170-42b9-bb31-8e98f34009b0|193-94-6172|Dillon|Carr|M|135 Adam Squares|Duquesne|PA|15110|-79.8522|40.3704|5565|Copy|1965-07-11|dillon.carr@gmail.com|+1-542-994-8311|adults_50up_male_urban.json
7bfbcab6-c981-4520-872f-28676b75c23a|240-43-9279|Joseph|Wilson|M|5220 Jones Island|East Stone Gap|VA|24246|-82.7375|36.8644|455|Waste management officer|2001-06-29|joseph.wilson@hotmail.com|(291)743-2330x7980|young_adults_male_rural.json
673a4da9-f4a6-441c-845b-3528cd5ba6ba|458-07-8666|Megan|Gray|F|584 Sanchez Ranch|Utica|IL|61373|-89.0008|41.363|2031|Osteopath|1998-08-27|megan.gray@yahoo.com|2178547935|young_adults_female_rural.json
886f0399-a0aa-4dfe-b15c-7e74bd59eee2|789-36-0167|Christine|White|F|578 Brittney Well Suite 586|Douglas|AZ|85608|-109.596|31.4151|21230|Production assistant, radio|1963-08-29|christine.white@yahoo.com|001-074-058-6850|adults_50up_female_urban.json
81c414a9-7863-4290-846d-79097117b47e|646-55-3220|Jacqueline|Rogers|F|9041 Hicks Vista Apt. 893|Chancellor|AL|36316|-85.8135|31.1767|1722|Social researcher|1987-08-30|jacqueline.rogers@hotmail.com|877-509-5590x1800|adults_2550_female_rural.json
27dae132-6834-4784-8ab8-aa99044c30ff|526-39-4552|Joshua|Bryant|M|1476 Maurice Land Apt. 434|Wolverine|MI|49799|-84.6065|45.2861|2327|Architectural technologist|1961-06-24|joshua.bryant@yahoo.com|+1-137-858-5533x953|adults_50up_male_rural.json
9c8bb6a6-ac44-4966-8552-b034122f8e52|430-60-2095|Darrell|Carter|M|3145 Thomas Hill|Sunset|SC|29685|-82.8076|34.9706|1230|Housing manager/officer|1965-08-01|darrell.carter@yahoo.com|(263)243-9283x05289|adults_50up_male_rural.json
b43dc48a-4273-4d4a-b177-731e3fe179e6|015-61-4656|Tammy|Myers|F|659 William Crescent Suite 782|Dexter|OR|97431|-122.8424|43.9217|2335|Psychotherapist|1956-02-16|tammy.myers@hotmail.com|+1-070-305-6364x9258|adults_50up_female_rural.json
71ae0c38-9faf-4c78-b28d-8b40df7901de|437-41-9747|Brian|Perry|M|1640 Samantha Common Apt. 504|Addyston|OH|45001|-84.7096|39.1374|606|Biomedical engineer|1982-07-12|brian.perry@yahoo.com|736.572.4847|adults_2550_male_rural.json
b81395aa-5f5b-444a-bb69-7a18c77c5763|203-79-5896|Patrick|Miller|M|9281 Marquez Views|North Newton|KS|67117|-97.3473|38.0743|1769|Energy engineer|1996-10-12|patrick.miller@gmail.com|436-089-2547|adults_2550_male_rural.json
a389770d-2b13-43d9-8497-c15fb640b836|596-86-7462|Anthony|Thompson|M|7703 David Islands|Apple Valley|CA|92307|-117.2132|34.5291|77467|Control and instrumentation engineer|1959-04-17|anthony.thompson@hotmail.com|918.213.4456|adults_50up_male_urban.json
22a35806-86b8-4523-86df-a5b025d7d2af|727-95-6461|Daniel|Stevens|M|836 Andrea Plains|Gustavus|AK|99826|-135.7615|58.4284|442|Counsellor|1939-11-29|daniel.stevens@yahoo.com|177-680-5116x009|adults_50up_male_rural.json
4340ae78-9477-4817-9364-c9ed8aa44584|006-76-2176|Virginia|Marshall|F|1510 Wolf Walk Suite 996|Marion|MS|39342|-88.6483|32.4245|1287|Quantity surveyor|1934-11-07|virginia.marshall@gmail.com|001-658-004-5814x6213|adults_50up_female_rural.json
a0a853c9-4fd9-4a91-8ea8-1639f676b848|553-62-9597|Robert|Nixon|M|518 Erin Isle Suite 850|Fenton|MI|48430|-83.7294|42.7851|36738|Financial risk analyst|1988-09-16|robert.nixon@gmail.com|001-467-670-3102x933|adults_2550_male_urban.json
c3cfaea4-11db-4de6-ae85-f4640224811d|390-68-0654|Christian|Bowen|M|37534 Gibson Crossing Suite 340|Mountain Grove|MO|65711|-92.2839|37.1626|9926|Commercial/residential surveyor|1946-04-26|christian.bowen@hotmail.com|+1-793-634-9089x91626|adults_50up_male_urban.json
125e0d8f-7c98-4cd7-86bf-fcbe8a221edf|159-43-3404|Holly|Wright|F|7204 Clark Cape Suite 369|Hinckley|NY|13352|-75.1169|43.3126|65|Logistics and distribution manager|1995-08-26|holly.wright@hotmail.com|160.458.8964x8184|adults_2550_female_rural.json
46e02763-42e7-440e-bd9e-a198befca058|300-92-3464|Sophia|Garcia|F|000 Deborah Coves Suite 562|Inwood|WV|25428|-78.0242|39.3701|10776|Teacher, special educational needs|1981-06-25|sophia.garcia@gmail.com|584-172-3294x534|adults_2550_female_urban.json
def2fc21-2714-4ec3-ac67-6b87bab087eb|825-66-3468|Laura|Wright|F|879 Hatfield Fork|Valley Lee|MD|20692|-76.5087|38.1899|1051|Building control surveyor|1989-09-25|laura.wright@gmail.com|+1-908-755-2954x53937|adults_2550_female_rural.json
3a26ddeb-0d5d-4c28-8355-00800d6495bf|361-21-0215|Justin|Patton|M|074 Collin Rue|Booneville|KY|41314|-83.6574|37.4965|5239|Archivist|1981-07-11|justin.patton@yahoo.com|226.254.7402x605|adults_2550_male_urban.json
1420f82e-5482-495a-b69d-df5faaa18fb6|751-10-9501|Mary|Lane|F|46692 Kathleen Mills Apt. 720|Mendon|IL|62351|-91.2899|40.0857|1856|Engineer, electronics|1993-04-15|mary.lane@yahoo.com|352.187.4344|adults_2550_female_rural.json
558872a2-c566-42ba-b646-baf9e36d69c9|555-88-7564|Stacy|Velasquez|F|10803 Garcia Villages|Amorita|OK|73719|-98.2458|36.9412|83|Higher education careers adviser|1995-05-23|stacy.velasquez@hotmail.com|556.823.4193x4511|adults_2550_female_rural.json
44725c36-916a-4f19-9b5e-84eae5842468|042-66-2126|Daniel|Taylor|M|402 Elizabeth Rue|Elkhart|IN|46516|-85.9621|41.6763|97528|Product manager|1966-08-04|daniel.taylor@gmail.com|(438)576-1191x600|adults_50up_male_urban.json
9e335b23-3555-4ff1-ac26-71d76de26cd1|082-59-4657|Todd|Jennings|M|7274 Jasmine Mount Suite 810|Iron City|TN|38463|-87.6473|35.0563|2817|Records manager|1927-04-29|todd.jennings@hotmail.com|133.352.3525x14054|adults_50up_male_urban.json
f884e028-2e22-4b3b-a56e-3a10d276cec3|893-36-2712|Gwendolyn|Holland|F|4368 Stewart Circle Suite 647|Belleville|IL|62226|-90.0006|38.5352|95666|Cartographer|1996-02-16|gwendolyn.holland@gmail.com|001-396-707-6129x6456|adults_2550_female_urban.json
06f72626-153d-4caf-b7d6-016127a1abd7|681-57-1606|Jennifer|Bryan|F|162 Rebecca Valley Apt. 748|Stratford|IA|50249|-93.9029|42.2847|1332|Programmer, applications|1960-12-22|jennifer.bryan@gmail.com|091.367.6034x453|adults_50up_female_rural.json
17d45e73-c856-4ff8-9b55-088ecfa802c3|873-96-1804|Katherine|Davenport|F|82489 Mitchell Vista Apt. 818|Lunenburg|MA|01462|-71.7266|42.5884|10086|Designer, fashion/clothing|1968-09-07|katherine.davenport@hotmail.com|+1-528-238-0361|adults_50up_female_urban.json
b30c0f50-002f-4c1d-980f-36596a65a545|436-44-2629|Jason|Gonzales|M|591 Thomas Ramp|Twin Lakes|MN|56089|-93.4206|43.5593|155|Recycling officer|1994-01-25|jason.gonzales@gmail.com|0476423586|adults_2550_male_rural.json
2688ca6d-a186-4bfb-8661-89d73176f37c|445-08-9046|Gina|Sanders|F|23254 Matthew Springs|Lincolnshire|IL|60069|-87.9261|42.1976|8384|Insurance account manager|1970-07-17|gina.sanders@yahoo.com|+1-364-277-9607x2916|adults_50up_female_urban.json
5c9fe47e-abdf-479b-bc61-402f5ade29be|495-76-4233|Stacey|Michael|F|7234 Evelyn Shores Apt. 331|Schodack Landing|NY|12156|-73.748|42.4816|848|Site engineer|1947-12-22|stacey.michael@gmail.com|+1-993-089-5530|adults_50up_female_rural.json
584280c4-92dd-4d40-ae52-098f8dba4cb2|818-19-8073|Joshua|Jones|M|620 Peggy Roads Suite 845|Freedom|NH|03836|-71.0628|43.8172|1489|Health physicist|1989-01-04|joshua.jones@gmail.com|100-471-5054x950|adults_2550_male_rural.json
a3c622a8-ad4d-46bc-a17e-c461a761175c|814-72-1763|Jesse|Cooper|M|63338 Stephanie Stream|Queens Village|NY|11428|-73.7433|40.7208|67866|Engineer, chemical|1955-04-28|jesse.cooper@gmail.com|001-931-358-1997x457|adults_50up_male_urban.json
662b6a91-035c-4843-9e67-3e678058fc1b|215-57-7572|Matthew|Jones|M|795 Randy Oval Suite 950|Morrison|TN|37357|-85.8899|35.6|5512|Commercial horticulturist|2001-05-09|matthew.jones@hotmail.com|5393258716|young_adults_male_urban.json
89f2ecfe-ecce-4528-9a75-6c81e7e3c7d6|328-17-3642|Kevin|Welch|M|803 John Ports|Jonesboro|LA|71251|-92.6944|32.2483|9051|Sales executive|1982-01-24|kevin.welch@gmail.com|(016)380-8039x821|adults_2550_male_urban.json
5afa691a-da26-42ee-bb7d-5b5e10354238|898-61-8278|Alexis|Brown|F|60634 White Ways|Munich|ND|58352|-98.8355|48.6694|435|Scientist, marine|1987-01-11|alexis.brown@gmail.com|4942504298|adults_2550_female_rural.json
89396251-9525-47e7-b9a4-34117d88a481|537-11-4277|Kevin|Brooks|M|2650 Brianna Spur|Kansas City|MO|64138|-94.4705|38.9528|545147|Commercial/residential surveyor|1940-06-06|kevin.brooks@gmail.com|483-053-1525|adults_50up_male_urban.json
bfa1f011-59fd-47fc-8634-a632dfc3e26b|404-05-9687|Jeffrey|Tran|M|16064 Tammy Prairie Apt. 048|Rochester|MI|48307|-83.1225|42.6593|97195|Rural practice surveyor|1986-05-27|jeffrey.tran@hotmail.com|(364)684-6596x4086|adults_2550_male_urban.json
edf500f7-26e7-4079-af0b-0abda9e0233f|285-78-0957|David|Powers|M|20214 Christopher Skyway|Uniontown|KY|42461|-87.9263|37.7677|1481|Fitness centre manager|1946-03-06|david.powers@hotmail.com|001-352-435-9481x5450|adults_50up_male_rural.json
18ae566f-3be0-40ae-9c6c-00f79daeee5d|762-81-2830|Jacqueline|Rodgers|F|821 Jacqueline Dale|Hemlock|MI|48626|-84.2266|43.4099|6078|Counselling psychologist|1940-12-05|jacqueline.rodgers@yahoo.com|(513)868-5223|adults_50up_female_urban.json
bebf59fd-e0b0-4ac9-b44b-9dae01da0bc9|301-62-5245|Dawn|Price|F|11985 Williams Route|Crosbyton|TX|79322|-101.2287|33.6562|2049|Exhibition designer|1966-12-11|dawn.price@hotmail.com|635.088.9720|adults_50up_female_rural.json
372764a9-e5be-4c6c-b46e-671a74cd77dc|393-45-5162|Caroline|Moon|F|1922 Justin Stravenue Suite 179|North Easton|MA|02356|-71.1123|42.059|13924|General practice doctor|1937-03-28|caroline.moon@yahoo.com|067-239-7679|adults_50up_female_urban.json
222a6bf2-74b6-4135-bee3-731d474216bf|354-54-6411|David|Chapman|M|3548 Elijah Lakes Suite 847|Coolin|ID|83821|-116.8408|48.5228|210|Engineering geologist|1982-06-27|david.chapman@gmail.com|001-514-871-0768|adults_2550_male_rural.json
b904632e-35c4-4f01-abb8-4ac9995937e2|601-45-7950|Jennifer|Walsh|F|405 Brittney Brooks|Fish Camp|CA|93623|-119.642|37.5169|69|Accountant, chartered certified|2003-10-01|jennifer.walsh@gmail.com|219-813-3530|young_adults_female_rural.json
b882a592-fe07-462c-b0c9-e846308b8382|482-33-2946|Dana|Hurst|F|764 Brandy Port Suite 272|Turner|OR|97392|-122.9501|44.8476|5191|Artist|1964-08-07|dana.hurst@gmail.com|001-499-887-8292x7842|adults_50up_female_urban.json
9bc75fe5-c892-403c-9b85-16463158e0ef|860-61-8070|Jesse|Brown|M|707 Burnett Mission|Kealakekua|HI|96750|-155.93|19.5261|3793|Multimedia specialist|1981-06-24|jesse.brown@gmail.com|491-663-7094x9089|adults_2550_male_urban.json
2091d2e4-6654-40e5-9177-140b04dcaffa|235-68-1604|Grant|Burnett|M|15756 Brenda Forks|Feura Bush|NY|12067|-73.9237|42.555|1506|Teacher, special educational needs|1991-01-02|grant.burnett@hotmail.com|822.262.1110x32711|adults_2550_male_rural.json
f015e07e-5228-4e5d-8cce-256f20865537|372-02-7268|Kathy|Mendez|F|47792 Thomas Cape Suite 946|Point Arena|CA|95468|-123.6|38.9152|1258|Insurance account manager|1979-04-27|kathy.mendez@gmail.com|380.987.8767x938|adults_2550_female_rural.json
ac1e9d67-fe4f-4839-a2be-58f9c3ec4dae|740-85-8618|Courtney|Beck|F|7528 Amanda Burg|Chamberino|NM|88027|-106.6673|32.0174|493|Geneticist, molecular|1990-09-12|courtney.beck@gmail.com|896-441-9970|adults_2550_female_rural.json
7ee11a94-734a-4795-add4-fa6fe33a7618|111-92-0829|Austin|Rose|M|1483 Robinson Green|Glendale|AZ|85304|-112.1746|33.5943|280389|Television/film/video producer|1993-01-05|austin.rose@yahoo.com|694-121-8493x9668|adults_2550_male_urban.json
a4dc2de9-857a-4cdd-ac42-325a01acd140|130-80-0250|Deborah|Pierce|F|06445 Garcia Mountain Apt. 433|Alamo|TN|38001|-89.1765|35.8017|4719|Writer|1991-03-31|deborah.pierce@gmail.com|(840)822-4500x3933|adults_2550_female_urban.json
f7af50da-bfd5-4924-990e-5e8aff05256e|420-10-7067|Jesse|Hickman|M|94072 Wilson Shoal|Montana Mines|WV|26586|-80.0897|39.5191|209|Telecommunications researcher|1976-03-05|jesse.hickman@yahoo.com|401.426.3809x89050|adults_2550_male_rural.json
34784ccf-5f1a-4123-8f92-434a51631812|236-48-0933|Donald|Martin|M|8722 Keith Summit|Bethel|AK|99559|-162.1739|60.13|7632|Merchandiser, retail|1973-08-13|donald.martin@gmail.com|084.742.5295x611|adults_2550_male_urban.json
c4671547-2394-4726-a380-e2c6e4036a9c|750-99-4259|Patricia|Howard|F|631 Mcintosh Oval|Citrus Heights|CA|95610|-121.2692|38.6946|83966|Chief of Staff|1999-01-17|patricia.howard@yahoo.com|(788)079-0751x12747|young_adults_female_urban.json
f21a101c-1e39-42f7-8588-d2b06888d5b0|198-87-3549|Mary|Gomez|F|430 Mike Highway|Saint Paul|IN|47272|-85.5994|39.4277|2041|Designer, interior/spatial|1997-03-23|mary.gomez@hotmail.com|3911968326|adults_2550_female_rural.json
11a56a0e-e3a9-4d1c-94f0-2204f189e280|463-79-0204|Kimberly|Brooks|F|0955 Moss Way|Worley|ID|83876|-116.9056|47.4292|1442|Osteopath|1968-09-30|kimberly.brooks@yahoo.com|001-724-178-9303x44793|adults_50up_female_rural.json
614f18b2-a6f2-495b-a079-72efb28461eb|262-48-0065|Brian|Jones|M|388 Timothy Pine|Wales|WI|53183|-88.3787|43.0088|2815|Stage manager|1978-05-01|brian.jones@hotmail.com|589.102.5308x540|adults_2550_male_urban.json
5b35c477-bc73-41bf-81c0-e20cbdd53cf7|334-71-5468|James|Parker|M|04218 Smith Knoll Suite 885|Manokotak|AK|99628|-158.9897|59.0096|443|Education officer, environmental|1955-06-11|james.parker@yahoo.com|7638173125|adults_50up_male_rural.json
29a408b9-4c43-4416-896f-c9101158e552|089-59-3300|Karen|Harris|F|304 Alexander Row Apt. 518|Keymar|MD|21757|-77.2817|39.5656|3036|Textile designer|1968-07-28|karen.harris@gmail.com|829.748.2270x0057|adults_50up_female_urban.json
4bdc6d13-1d02-4d62-ace9-9f7f67d6aec1|677-15-8815|Kelly|Garza|F|931 Cathy Mount|Fox|AR|72051|-92.3043|35.7682|622|Claims inspector/assessor|2003-06-24|kelly.garza@gmail.com|755.271.1034|young_adults_female_rural.json
c276f401-4047-494e-bfd0-a105d8dc1f2d|056-13-1481|Dawn|Johnson|F|55848 Hines Mountain Apt. 816|Syracuse|KS|67878|-101.7687|37.9826|2436|Fish farm manager|1975-05-10|dawn.johnson@hotmail.com|001-759-823-5861x074|adults_2550_female_rural.json
a51b934a-9066-4df5-9275-3d2882fe514b|049-21-7013|Evan|Stephens|M|399 Martinez Gateway|Seven Valleys|PA|17360|-76.7383|39.8556|5927|Volunteer coordinator|1988-04-20|evan.stephens@yahoo.com|001-564-297-2993|adults_2550_male_urban.json
ee969148-dc75-4ca0-be18-a4de18842bff|130-40-8535|Kristen|Smith|F|4377 Tony Rapids|Sellersburg|IN|47172|-85.788|38.4046|16059|Administrator, Civil Service|1939-05-29|kristen.smith@hotmail.com|001-661-207-7761|adults_50up_female_urban.json
